stream,request_frame,request_ts,branch,response_frame,response_len,entropy,sha256,first16,last16,sum_mod256,xor_all
4160,45397,1715472567.478249,13,45399,4797,7.962557,863ac0eec91c640b36282def3549c4eb3e2849ee7176734c988832e320045db2,38998ebce738c38da6f70c0e28916ffe,96d47f98041ab3f60dd72b97039ce928,147,227
4162,45417,1715472630.151388,7,45419,3930,7.957883,6fc4094d7ac4a22b35dbacf6a28c9d80951873623b7a0b351c8b8e4d085bbf8b,cafd60865d49523e4ceecb6d657f38d4,596ab727e45aff9cd777bc7d9e28c43c,13,1
4165,45451,1715472819.960209,36,45453,2130,7.902206,3c2ee0179194ed2142a2963c071779290ce8fc810292522adf20b7fde4347e5d,6890a3271600e647b98de0bbcdb54ce0,e0624d935e8132b825f1b95b3448de11,134,124
4166,45461,1715472922.690889,39,45463,4260,7.948455,94156b026b37140c6398ee30e40c03a158c5a9fe819a0838260e47e671ccd5be,24410664e14d0400f51fe3d90bc671b6,b21be235ff21dd8829b1faabfeabc275,111,185
4168,45481,1715472950.917076,36,45483,4632,7.959815,7851848c2b11f8fa594765929d64f60b60a82acb7e67375e33f036ddea68ecc3,b31710d38477f6430a444e9264f846fa,3c0495e9b15b01047de06021bc12635e,168,214
4170,45503,1715473125.438807,23,45505,5467,7.959748,269966b50bae4643276339c74bf17e59f3300fabe7bd17f006ed4948e55bf50b,e9cf6dfd6b85e3951508868c43f96cea,2fab87522772ff0e27235e915b929e4d,99,243
4176,45567,1715473680.33207,28,45569,3958,7.950141,e826583cee83bc267d5dd22da13aaf39600015395e00059c948f74b7b14491c8,0c78208d72b47fca2300896e0fbc4a50,b90b9bbd1c154158c0dee519979ec3c4,33,21
4177,45579,1715473734.279336,6,45581,5492,7.960403,3ae78fec1aa4dccac6f4eaf13cb8aa646bc2049e6114787dfa7ff89d6e032d0a,afea27c1f5586b876063687128043a68,8e51df63aa9b9967fe1550773de8f39d,50,204
4181,45626,1715474171.954161,40,45628,1471,7.888584,1eb2dbe928d4492d89f5a74e02aee231e59a2978f488bed8d100621938258ca3,3955cb415fc614edea1c0d3ad83c34ff,727657c9c4643254966bb22791a5d0cf,209,171
4184,45658,1715474312.929438,29,45660,2140,7.913402,d73fd3cca6f6471ee60d75d7edfc5ea415e778bfd18b0f78599aed3d856e0a7d,9b97cc348671cec041fffdd76ef68fc3,6d7ef295de6a7e8dc50b3400227a4672,69,181
4186,45678,1715474411.015207,38,45680,3622,7.94517,de0f618e0c0d50bbba8a2f3d7a354e76bd0ca57a28a0874193b0dd11f2675c0e,9bd1d30937465577719e37c8dc1e6dbc,62d8acb0afbc5a2e522c5938d5111335,238,208
4189,45710,1715474546.899139,29,45712,2367,7.918401,99367b3d58f92f7194dde2497a6e86ba11d7e0a8df171b847c103cafe6956f54,d825a254768a208e5a5e86b97b84a2ad,ae8ad177a7707f81317b08f5a857d868,87,225
4191,45730,1715474615.094923,8,45732,4622,7.958339,543c8f3e5d7023b75206a771caf98695a07b26b872c652f98a536fc6361c5f67,f34a0b03e9ebc46b08841894073e5dbb,55cb95cdab42d48e09533dfc8bc3e632,57,193
4201,45836,1715475382.446114,6,45838,3605,7.948871,6b3e13c4a83bda4d2c1ae9619fa9a9f9840eb413b1d36e4bf7c3daf2bcb7a48c,9ce0a9761576416355ddfe4f4d4b8999,7c32552a2a89a1dcc3c9d832000c2734,208,182
4203,45862,1715475763.393092,38,45864,2920,7.929238,afaf875637667b85a6cd7065b2392c19bde7afe1f8de7a763f871d061f97b7cb,3a783b2d64269115cd6b5090e53e35e4,d299699ba1862be43f1429218304fe24,183,213
4206,45894,1715475895.324105,3,45896,1600,7.888723,4425f7f97ce2722464d83eef371254c3eee3a6826878f797d91a1a7cc335c1e6,44216898e8cde9c77a98cdcbbbb2cdab,a3ea0e9364d29a240b374d82920b42aa,115,15
4207,45908,1715475960.535277,5,45910,4370,7.957979,82efba0ecc9d6fe517be232cf0f51f13ac2fe165dfda2b4bf7b1d6014bcdf5b1,1c5972d06c67f67da160194b1847dbac,53798c5e37608ef33b616baa9a613f0d,155,17
4213,45976,1715476436.676562,30,45978,4601,7.958123,f7657913ff833bbda7c99b43b75d3d6a2abf005e596f0214cc2801f38c8fd475,30d7b3a149a5ac95a24ead6a5e61d11c,572c100e17fa1fe2cc9ef23107cc5b5f,255,93
4214,45988,1715476662.638018,8,45990,2619,7.93505,307819e6e1158e1ce4ec22411de00bea7d82307de469278bdba3904e910bece4,0729f96b812e28e476346f0e65e1a2bd,aa93dec0c832ab4b6f617a5115f1dc3a,231,139
4216,46008,1715476792.136054,23,46010,5508,7.968217,b70465309d24622e0ffdbc6590a3f5a76a8c6331ad4e0c10032b464afdc4676a,a3417b8dd704c315b25992125fd608c1,5d0d78d071019717f5d98b71c29dc1b1,244,106
4221,46062,1715477203.417904,18,46064,2647,7.93497,12589501d335cc4f5ca021f58122451ca03722f5815b9c117969a7e61651ca1e,e58dd041e2fb66eaef811ba331958e9b,060bcd78a0cd04c6099c0e952dadaa59,148,182
4222,46072,1715477230.449481,35,46074,5576,7.968162,26f12e52ed32cbe6944f96667600d7c377f96bfe00b0933df63038630c69a2a6,c8bb665f9c2c00a0e1e097e41c70d3d9,bb6878dd7b75fe62837befa502e1baa9,72,18
4223,46082,1715477281.373985,4,46084,1602,7.871483,e70c0aad01947a27b4982f50862b56addfbc6fd45ee6dd9403b9d039596f1299,d7506d99cdcb25c848869162ae25ad12,5d048cce24b36e09c0e565c3e648d849,53,89
4225,46104,1715477588.804702,27,46106,5131,7.963932,7249afa3377ac2ae207860cc6b51fa78957c364b650cc37853df84279eb50563,25002f3bb947ec49b50b0264e1e13695,bc6153761d5715f038e0f35f87f290a4,20,200
4226,46120,1715477746.223727,22,46122,2531,7.928531,0e0e8428061d81dcb815459b44fa29e52e4df1e8732582645dfdc4f95ffd2987,01adeae3709ba5ca034ad264c9a2665a,2eb9d5da64a7d9428f038b9847b151ee,244,142
4229,46154,1715477985.455233,11,46156,3846,7.954486,1d7f34eff18757edb0839f32b2fe33551a331627b0b9e635e56ca1400fcf754b,085a4211abd367a9b5822fa9c6c63201,8c45bdfc874a21cdf9ce7a3824cabb28,219,185
4232,46190,1715478287.10537,17,46192,1943,7.903181,bf7884689f743889ae3a95aaad9ceb254588e428a354e6aded598d0b3a7ef8c1,b3b0565f3e34167e37040fe370deb47a,2f528339728cb02d681f839b1b832965,78,98
4234,46212,1715478488.894482,19,46214,1873,7.889826,8c187bdd5bbb857cbe08cd68e3b2b0cd7c1f82f9819238a8e2e6d7a69205fb19,a996e198998eb17b106a67c3c99ffd37,4d1363ea46dd0171c7fbf8b0e8ca472a,73,23
4240,46274,1715479056.541962,37,46276,3586,7.942042,48e2aea1e64aee09e82870c0687da29437b69f14db868486dcfb242ca884b9c7,457db4641cb68c3206f65515072150d5,5a922c1da48c20a2cee0eca2dd797f06,79,181
4242,46296,1715479131.186335,16,46298,2267,7.90875,b7ecd7863488a8a1e681c0451abef2b3ba55a74363033d7cd190138138d09d36,cadbe15d8af097f211f1bacfa510e77f,ed84a9fcdf4ca366fe5c2b2a9ce4a9c8,18,46
4245,46328,1715479262.932977,2,46330,3681,7.949271,0a7fa47779f400941503b3157ee73f846021c149b55502b091ac2909e14a6901,9ff2058a6672c17be75d69e749e9c939,ed16d11379e24c274a9b79c2eba2e79d,167,149
4247,46348,1715479330.023132,21,46350,4374,7.957675,3de7aa603f694efbc33e44f3c6c65d7d58bf60ccf03160befc01762326f53683,cd968c2d736929f27489e17d8667b785,ede95e43e5da8118769d94a515ce5b18,35,73
4259,46472,1715480057.836695,23,46474,2609,7.924785,e7f1e5d522047149a22ff0c5701c2fc615419cfaee88ec8e145cb165be86b63b,f9de63121082c2b1965efb306a5494c4,6cb972f109f60bc00bc6856c4189f0a4,11,105
4261,46494,1715480392.540249,30,46496,4866,7.959544,89c796b7ff2e22173f8dc1af82dfa3ca288748367bcdbbadfd2895935f8d6bdc,a62101a9e7f58bc7a352e096f24d166d,217c9cad2d176a2cae42e87bea45081c,99,171
4262,46504,1715480396.464289,3,46506,4916,7.9615,d273646744421fdf9d10a22221e168cb0b55761392add4e668c1084fa5598f7f,4c69acdf809dd061c1ae74fe7e23b0c7,b348ad631f4572a145a98baba36ca03e,7,139
4263,46519,1715480647.114621,7,46521,2065,7.908589,e483253879197b8eb8a8f113a08c204a6ea8470dd9f0e4d6a644dc31eed2f20f,54a896aca9e0eb7ec8364e3b6b1144b2,7d6705e061b04c3d31b0243a1e2d4493,236,102
4264,46533,1715480851.263012,12,46535,2762,7.929269,d376d8856b19b7776186a3dc4b009d3258bad41e84ec0f32e52fbf38665bbbca,cf53f209c0d818c06fe230dc331bed47,7fadb83df17c608014398a706ac1da67,89,231
4266,46553,1715481291.16712,24,46555,3590,7.945044,7452906a9fae3bebbf3aeadacb6ecfe6dd2b7361688b85899b2368eacac9b957,25b257621f14d7f3c98f2039a7e03540,276a5641eeb2c45fbdbb1ca4a8c7575e,126,86
4267,46563,1715481328.284178,14,46565,3773,7.948546,c8d061a13f01545199b169a8e961575dc4e8f8296792ef4c98732492f2843030,2590fb916cd5bcbd4856e4f6f9e1d1a2,35f80fefe442cdbd8fcaaaa24d20e7fd,54,46
4268,46573,1715481405.678003,31,46575,3684,7.946185,a58f21a76a65812dff47677d658972aff282240a5aa540ad1cca0d55ee580036,837787f22ebd67c2e089596a7ad04230,7d3494d0f66da71fdefc6b48af6b9add,177,243
4269,46585,1715481710.355285,21,46587,4612,7.959196,f20ff5de9f7f5391733e81736566a0baa16f229c2befc05a24e960f669637ff8,de2cfdd44c31a2c59ab79cc112d63981,67718e2efd3179e04b602f59c2868bd3,92,100
4270,46599,1715482063.747397,15,46601,3505,7.94655,19dc499cd6e9ebb1e736bd110b17362fd2ffc37ebc694ab5c22bd0e0b41937aa,7a3389a576390732598db99244eb9357,dcb910501c3d34baf95a442aa4aabf7a,214,178
4271,46611,1715482114.260761,29,46613,5681,7.963417,0f6f63229839880e0e594e41a5e2e63954e1e08e4b1f5805c715272609638532,fad6f46b7d93ad9a511dd0711df1812e,89e16184bb4bf6a93b6e90828a641fdc,143,21
4272,46623,1715482329.637548,40,46625,5308,7.967005,08cc2050b83dd1bbfe2ba5cc58da11b41d1d108639b16c6d26f2327a725b2b62,2e938a90af445d3bb19ac335959d52f1,aa2c1331f7ae67eefa382dba75b37c95,218,204
4273,46635,1715482386.431395,8,46637,2446,7.922989,19ca8c82b8cb48abd4915922baad4bbf07f075f09e37e2d0332aa574761d87a6,e7f533e36b2381e6d3081af48f5eef94,534bcf0eae15810484a48595a52b4d72,208,14
4274,46645,1715482393.383236,27,46647,4700,7.95352,48e653a3a7a1131352377c48d28fca9c95ee011ba9b1b3edae01de8f645af859,6ad02be903714b187cc43cccb59e65ca,d907594aad93d7d2de02f7edac519627,70,148
4275,46659,1715482774.312471,27,46661,3102,7.93529,a2c9f8329d6bf8220ccd690480f2d3f70045ab550ec098eea6fb1748d7d9d47c,eb57c03f5c0d85ff2ceb648b1f351644,858f0e0cbf6cf6d9c048d96c867697aa,238,84
4276,46669,1715483008.922899,13,46671,2538,7.930775,c3bc84c9f8b725182cd7b9ebe04b05e26158c97b77b86413e58b2158334d889d,9473f249373a969fe014ec33ad7ffa1c,31c7537510b7ff1ed3a2e3ccba140206,215,145
4277,46679,1715483045.742835,14,46681,1815,7.902703,c658b32ed92754d40dfa36da8ee65574ddfc8f542b4751c5079b70139f89ff97,3e1756617d9e43a8b5adcd4ea39fb616,da67ccbacba45ed87113d8caf7c2854d,239,45
4278,46693,1715483919.496267,12,46695,3928,7.953348,62088f6224aa7bab622867c1d3d6359381d1d519378fd20271f69873527dac0d,d443e39041d326032954b3ff01baccbb,d278018da1c0994fab7ee82c046cfa51,33,211
4279,46704,1715484357.346006,1,46706,5684,7.965513,2c6c21fff1c5fe8c686ddcae3f081e132fcf41215d8d2fed77b6ff8ed58b651d,bd8a00a9c654a86249212b33a68d7390,f2a7bf064524b4b0f96eb09845357a6f,206,202
4280,46714,1715484524.09167,15,46716,2220,7.916645,d80986cc1d2d525dacfc103b24c698dc1cb0fbeb6aa8b1a9f1f9572fcdef3d27,51c3c3898d18e489cd797ce5e9e65ac2,1d407a188e0b57ca9ea977fcff9f3014,92,32
4281,46725,1715484650.258629,12,46727,5205,7.964589,d0981239b6c809ca315af54994b775f70d9eb88d70943e72e7be53c0c0b96f37,2243f51ed85c92a88cc69c8faa47d7de,e66ce0bd0015db100bde992a1d88ea81,15,69
4282,46735,1715484778.116899,36,46737,4031,7.954586,02ead783d5394ab630a0e61ebb3da8cf412d0458f63592d4bb434b782e5bd90a,c73d8b8e0fb782dd98c97c4c8593a670,ddcc286b8ae1f00f682315855870baaf,97,113
4283,46745,1715484881.279076,35,46747,4867,7.959169,b510b742b7381b50ae1334386ad2262c318d258cf56581515a79d8d82e73579f,f210756c8e73f93a2b13bcf6af440dff,067a7e665c679b52e2214f2077780596,199,97
4284,46755,1715485053.461945,27,46757,5445,7.962885,4d765fbd57588563edb2336d68090174b363deba55cd9bacef819210d169ba1b,43d85440669412fae0d4734008662a1a,00f1d5ebbfced6eba5465cd29966df7a,91,255
4285,46765,1715485157.450218,14,46767,1817,7.916524,b05dd42b54cebbc90aa891bbe9cf7470b00d52d7ff5aea8e88b513c1f0e2f89c,35f433c86fb6186271404e83baa12b3b,52df13d9c104d9dc173647b7fca9e1da,152,16
4286,46776,1715485350.327249,16,46778,2060,7.91678,b9b2b0aec221691ef1b8210d4abfd891b1d0182af63f8d4e90e4a9076a5b7efe,9222342f09a52c24d45875e5b4189970,9e4577fbab6747903e076d32e540cdaf,84,74
4287,46786,1715485378.961507,9,46788,5700,7.969177,8ced3598e7979a6098fbc3c2c179fe681f25789c977b17888be4c0a7ca8e548c,a64d3503219313f83be9db7d1dc57727,9f204ee74c542aa3d3574371ceb4a557,251,167
4288,46796,1715485427.515904,26,46798,2485,7.92761,912e5afd9acd2ea217d3ccda08141bad0087c831d27f75e41a79d73647f54974,b6f0db286bad356d3cefb56f5d844ad8,14f01e613995213f238c43b2fd2b5e52,116,198
4289,46806,1715485433.313649,26,46808,3163,7.946395,15d096abd4787113942d554e4d66deab2caa099e09426d1318a1e35e24294f64,1cb2e853f190c052828480d70e3f04f9,789f9963f6ead5df0fe0661a3df4907a,84,200
4290,46816,1715485434.610474,36,46818,5667,7.965201,5c2351bd065f586373d67ec83f2ea39cb0b018691bc30b4366f9d3975934934c,946c3076899d913f21e4544a04822ce4,03ba5a445d143ff7bca3f61b15e1f94a,56,238
4291,46827,1715485598.968107,39,46829,4488,7.963739,e25c335b511daa2f487330d6f31d1d512ac5b98ce3963a96f4f911f97da3adc7,30faf50b0d50e5d9f555d5398da82674,bb632cc6a112481ee29f341b125168e5,29,53
4292,46839,1715485879.475975,7,46841,2754,7.929626,3deac7ed0155cbfe3806fa728e8419391d7e34be2bf9388aef9e4286c36db5ac,26b3cc798078e294d4e28a2d903cc19e,5afd4971669ad4bc5e0c61e5efb590e6,135,201
4293,46849,1715486003.693065,24,46851,2505,7.928266,e525287dc0830e8f8cc1db36f3d4bbdd28fafe326ee198f63f1cc59e7a68f963,3456e9804e903049a68e70b54835a359,6e3357c0d9d3e5c7b5fd19e4f2519b21,17,121
4294,46859,1715486014.393077,22,46861,3364,7.951939,462d5cf5f8308d70e17fd2fac9d57b7f766fa82011e7a357b1ba7831077e04cb,406322bc68224de2b7414647d8ace65b,bc930eefb0f51c13b81f8e498870a689,73,89
4295,46871,1715486401.603644,4,46873,1474,7.861419,f9d418a0bf54ea5abf0cd43f8469b039e1b6b11108d2e81665a507d0c879b042,3fe9fd39e48f8bfd2df66b1bdb35d104,4c208889ca6af25e6c220dd95bcb3953,104,118
4296,46881,1715486531.6459,34,46883,1817,7.89973,44ddeffe07f8116948eccadf1a67644fa40a457f208b0919b13564492f90f313,59315f3913e23b4e6d0adaf7569d9b85,27dbeaf5d8310841346992132fd56dac,47,217
4297,46891,1715486636.968734,26,46893,3470,7.948338,f78d991f1fdd50e5662b36ef8886e0a9a75ba657ad96eafe3806ef14a0f88c0b,d8803fe28afe4fe62f28a56b9ea139bb,114f2ea83b0fa695322cef941f85dcac,82,240
4298,46901,1715486690.361651,9,46903,3704,7.947147,215af13a7a8cb913002146d3e3b189975e4cada0992e76dc7412ad9a00c6b382,1a5cdaab565f359003e6bde7582f58b0,ce99951e42667523df30f4f35d0d6b13,243,57
4299,46911,1715487180.556539,18,46913,5701,7.964816,7c31ba9bcc2bd5391835900569552dd2ebfaa751ae4d3633adcb4aefb7764f18,4c2b3bc7769b10bea1a720fa7c0a0813,700ad5be8dc21efd089da6b56f2b1d5f,167,101
4300,46921,1715487204.397059,30,46923,2132,7.921628,c3b37e3932ca00200a8d6f0b5ecd71789e293ec57af734632bbeb23f59ae598a,745cdc8b7927cdde1d5dfa98871f5716,8283440e503331cd7517eb0372e909aa,237,95
4301,46931,1715487205.688252,39,46933,4384,7.954192,f67707ed2af9ff382669c7fb2f5f2cbd9b1b724da966f940130e24604f2baa23,d11f8d11362043a2d95bd84b579abcd8,3a23ce5cffb36d00a4f58378224468a7,228,188
4302,46941,1715487372.47215,4,46943,3075,7.937426,7ac72fdf3d0b75e432b52d928d8c99929415d8febfc9aa90397bd9426787c9f5,d618f7f7072f9b78a7989925f30daadd,532ab9c86cf4eaf69b12c9f02b29d664,3,169
4303,46951,1715487657.851905,34,46953,5752,7.966917,dea6941fa79b2051cfa7bf99561bf05168940448f16dda09b09515026913f77a,8b8572d4e5babe63c7bbe770c9b0b166,6d9bc6aed547ce2c7f9f651d346c520d,95,165
4304,46961,1715488103.879436,38,46963,3765,7.956216,60331a0862a5b614aa2a5fea5e3831dec8929befafe4ff9f133f1109d16f07b6,764fd5ab491990ea4b19fff2dbbdc50b,f929d2c1554aded8c5c16fafa9c5b2e0,229,221
4305,46971,1715488177.691971,3,46973,4195,7.957254,f98f9ab168a913f015b6891dff3d799538857a680769ee937fed809689da3b71,2bd414b433867b67433679a8eeca8e9c,cb8954260f3021b3b2ff9d659685e78f,70,222
4306,46981,1715488340.057599,21,46983,2848,7.934133,89643327893b4e2db1b0afb2847eb3842308ad29ada16ab8cc3de8cd9af8233d,7101a5fa729213da2827db4f8639dde6,4878cffa9de4f19a1f49003200eb8310,145,203
4307,46991,1715488434.623713,19,46993,4757,7.959109,11810a1e30051e0dc838822792aa5f9b7d9d8cd542e0c3bae450cdab1afedeea,ac72e914b28c7820f7dc263f4de53769,40029a9cee69b105e5944dd96f5e232a,22,162
4308,47001,1715488461.197278,14,47003,2723,7.945857,212f26fc051dc2055aca67660839059f3ccf5385e57ea4e91cb84ab1f8145cc5,45a4399089a62c1b49ce0ff5b06030d7,7a6693fbddd05c6f157cbc71be1718f3,219,23
4309,47013,1715488650.624637,30,47015,3835,7.951171,c39bd8b51cfcf9edd480c3dc79cddf23ffec97e18bbc4e7f1dbf2b1f938ad000,963b191736f549f4f20b85946edc96c4,bc9b8298bca3ee3ae11b00df9676fcdd,230,70
4310,47023,1715488958.877578,34,47025,3599,7.945346,db959bdd24077c0f887346d085e5a95b3b0cef55722db039024f67c03995f4cb,fdbdefd00e8b5f1565e47761111af22c,e05334d20081ab9c5c8d6443d86f1d69,35,35
4311,47035,1715489174.073784,31,47037,5536,7.96041,c750c3956f646b45c8cff06c168396018cb3717e92eb2fa7a9683480a6473546,20e1d480c94fc669888122ad189dcee3,1baf1ccb1b1e743c88af0ac60f2d058f,169,149
4312,47045,1715489278.563165,37,47047,2755,7.947475,99ec0aff20e3572e2cc153221bceef404cf448ea157efd349782ef530d62bd1e,0eb2417f141d71d6f8f2d66f2af3edfa,3e56939a11d1e236a61a958082ce512b,247,111
4313,47055,1715489286.978286,30,47057,4332,7.956213,0eb65c91cdd3eacf46885234a9d4bce6d481a8ca599d23ada84c9aa034ec8cff,e4cff4c4a8049f6f9dc3aee7d472766a,6432eb21ce749361ab47b2bd9a891e7f,76,8
4314,47065,1715489517.137675,19,47067,5436,7.968077,e9b86ede671235743d6b089c4e33e8ab37ad23571da31d9bacbc7b5c313d24a2,498ef247018bcf090383b09de595f9ce,6b6442b4cc31002f2963b0197dbcf38f,208,178
4315,47077,1715489816.889147,28,47079,3415,7.934397,4426e7fc86d553134bfe7f3a1114f8d9ad0b4db9c321d86a89c40cec9f9f84d1,563df6540ff93fb5da415844601df5cd,abac5f0463f0ab2326b5779ba3462e43,108,62
4316,47087,1715489821.704204,33,47089,4375,7.960681,d25a79572248a1f95e392337d43bcec2618f9c45b7409bc4e3def0b4c8340cc4,7434602ebd66acf4e7811d6bf4b02291,2eff5a061ce29352ae82eebb2c01e2d1,163,105
4317,47097,1715489823.695784,5,47099,3544,7.941066,f4a6fa4b5b723e4b7b078ad968f3a581b1eba235942d7659a56da3f2a63406bc,b59abb636aff9b7b58cdf2c9e0f03189,629f4d6f24873a2b94268f0b6357640c,255,247
4318,47107,1715489959.591838,1,47109,2768,7.918088,705ec5ca67cb9657b52b8f954b6fe22990d605c750a3f8d40f56b2fe74d0de3f,aa4a56019923a075e659944b89a4c74f,baaec7274f3b3624e7ed8ea5e0475610,80,108
4319,47117,1715490294.297023,40,47119,3227,7.940084,d41d76bc2cb73df2d5cee74baade1af82138a516fbde54e24d3d80fd870cc377,af427a5e14d8e78c71203de38869528c,1e63c692f976d939418e3a3406b08186,210,86
4320,47129,1715490777.278737,12,47131,3284,7.938663,84ddcd51eb0703038511c10c64c5f140f024ed44999ea105f9da00d28468c27c,0abd4fac10de2166e2b67e534c32628e,483228373fc537eb589763439c6ab75f,202,168
4321,47139,1715490842.02028,35,47141,4792,7.961514,96570542db3b42108ef9352f02052d2a3d1417cbfe0999322fa3d5243bd3be8f,cd5b48ecfdd85a64bb6da09dc0163c12,4da8d7cd0728c681c05a076715983e1f,247,175
4322,47149,1715490879.773375,8,47151,1345,7.848989,cb9ffefe7437e2fdc4c08d003a40ced82a14938551551e016e97404fe2ca8600,d68a9a6e289e2f7b25cc925fd5ee9004,667d1deca4b77240fab8238f9c5f6c09,197,81
4323,47159,1715490912.679757,13,47161,3184,7.939047,dce1fac680ad8695907e03df4ae4574d9317965689dd8006e31b27f7239859a8,af7e6b6e29bafc822cb3a68dd67ad730,fa21f17c7c533a2d8771b500a9582229,248,148
4324,47169,1715490950.4577,36,47171,4267,7.955842,1a192c994e9aaf39b64ae25aba45797e09eb4eda9609eaf858a1f5f524c868fc,c3df42dc884b7770d6386d568de0bb8c,3f7ff163a68071a090367613fcec3bcb,61,81
4325,47179,1715490974.784477,28,47181,4954,7.960451,cc18770f3a28788da40049df4a7e7a8778700c28dcd935e9559a0d4a9dfb3abc,a1650442712d25b56ff121629d78e877,8f22379b485385a5c464eda1b987704d,24,132
4326,47190,1715491169.802469,3,47192,4701,7.963976,2d4f2d16ac32c51cb5eed971b696f4a81c1c5848e5f529379cb821e2954fc44f,9dbbe214072b9d039579d7a0a73f68a1,d6a3b155f93ca36335113d94ab76b22c,73,243
4327,47204,1715491401.631724,10,47206,2624,7.941505,a3ef6cc7bf73c76b3da5bc3f5c546d649543931a11c8123326beecaf3de0cd7d,0fffff3ec78d983d85a4fc5bbe912750,aaad63f3c1e27d7896b142efac7800e4,177,41
4328,47214,1715491525.0679,11,47216,2099,7.904263,0a56a2280e792ef5926e2c8ea471087e16cf55f5d0696bb7134c132d997d8451,2f19b5f24cec35bbcd18d4ce94133962,7304bf1f62875ed51e89e7682d4bbf98,239,167
4329,47224,1715491584.05037,16,47226,4852,7.955924,f3201327452373a59d4d3668031d1c5582bfba9192c71377f467f8a505dbe4a2,5187c74c6de1c1c8b704a77e53001956,a3bc2fb65168a275c14a8aa0746f9622,218,226
4330,47234,1715491623.145349,1,47236,1398,7.853811,07416e48b5302c74e585f67841e8786a1c4e795cf468800d83fe7eb6e45019b2,b9930d586daa6d2834177a1ea21b78f7,bf93847bcb46d8b2c63cfb8b058efc33,158,70
4331,47244,1715491768.983939,14,47246,5071,7.964658,83096e388f6557e7d262c2cf27b858340aec2f7852d8fe9f6c2393890454a9df,7df60162be70245f1c4216c376243458,418d9e7bebe7da16ce94ddd077ce6589,52,182
4332,47254,1715491899.629997,2,47256,1679,7.894952,84d74a27987302d509bada5a29637fb8ba5d65ce3aa941abad48aea71517a38f,fc959848eaa9f97ed2c40e032ce84af8,7df64fadaca6531b14d78c78ca67a8b2,208,144
4333,47264,1715491901.438208,13,47266,5579,7.968556,0bc0d4efea6f91a3eaffcfd98a7eefa3bc5c14cd8e4a7bebfdb7edd1d983da7f,2dddf93ee042a26b9da3a33bc2a96df3,1457747197b15cd7798e82d24b8eb8a4,181,179
4334,47276,1715492034.774252,32,47278,4577,7.955361,f72ccd9ce37b287552b4a9e8dde74ab89d2577da1c7f569dd6fb87aeee4daee1,7375b812edab8da75f207f324f971bc8,8cdc489d05e4038c933a23a0d90b1db7,13,225
4335,47286,1715492072.717457,25,47288,1790,7.887055,76bef86465791b87e168842ce5afb5c5b6dc64981e964a861a107df79add8f10,14f209f5552e9b79e091e38652e339f7,69f563674383a372e6c07bb117e25afe,8,204
4336,47296,1715492089.57384,7,47298,4593,7.955958,c2b424b1966a3142faa85f5ef5db57a0af444fa2c1c630aec778ead369138ddc,b91c4198ec5018ae6c47ecff11f40fcc,d434fc2a4ce89848a4745f052fcf8c7a,99,169
4337,47308,1715492262.306987,6,47310,5199,7.966216,aa2a4d2d6969f1c5cf2a270305f21fdbe136a2b7d0200f9d92161e67284e5d2c,597715b62741f87d0798820400c177c7,0fe8d4f96c6a4968e6f4909a3ccd7773,11,175
4338,47320,1715492631.850811,1,47322,3971,7.95313,799e2707ad393c7c6bdd1c7bfd1e15dc30f713ca2eaf70efd88ee36855500454,c8536d4afabd7d66d5aec4757f5c5b63,86a3d0d936731a647a4055269b3fe334,84,154
4339,47330,1715492633.453631,19,47332,5080,7.961328,5222f454e207c98c32f34e7235ec290b76435ca7a72b8eee0c1ffdb15df48df4,fda34465b78d1f1a9af86770fadc7a57,bd5ba031b77cb006150f01c2975ef57a,179,115
4340,47340,1715492706.931891,11,47342,1362,7.868578,7b736a7e4f5fb8341984c4b809a43ce9b8522bd6d2ef29fe5e60bd71b92f881a,5b85731c7ea0d593e3a0a10b855ab32e,5e0820e363aa63d8173aa25e6b59de6e,154,78
4341,47350,1715492944.299942,26,47352,2970,7.936884,5ffd35867d31620f5324bf4c1cb6b97778e5fd7eeb6942ac7079761053ac580c,8f60204e36813fb661c911e14db8c3b5,572c59e30d5114399bfff94bb2048a95,155,199
4342,47360,1715492946.225963,27,47362,3031,7.941845,c213b7a6dcd47820ba1f5e5eed5dcf0a4e018e31a3e7f7c9ae58fec45377cb2f,aa5cf58b3b1a0daf1e428f97431cdde3,e0d51240b3fba3332bed9712a7467cc9,46,30
4343,47370,1715493489.782375,2,47372,4661,7.965543,24f089825872df839f3d9aa633bd6895c9f07c62d8db8c0986df89934743389c,ae7e7f2db968078ba9fbe65810c263f9,376012a9c965fbcb2b9e594d22bf2997,189,151
4344,47382,1715493828.628572,39,47384,3217,7.941055,a0e967fdda4dbeb772460c438b9972a0dd9afaef5c69af1553f5e19dfb5521ad,f5b7b9015a222b3b64a2c3fab18def88,512d461c971f4e22602554178ddf5742,9,131
4345,47392,1715493886.736052,20,47394,4082,7.952665,cfd953bba499b86b3c5e8c314659afd264a1b6ce634e5f147b7cf5fd43019f71,b28e31a53e04c461172491c3113443e0,921620bdb786a45435faa30d2a581716,63,121
4346,47403,1715494119.694283,32,47405,4409,7.953319,3e6198bdb3ede428c8b095e184cc278bc060d2b6dea2582c4d1b5225db786ead,dfbd2b8cbefa03923e0d9581f08d0d85,eb2a75a2774dc3190730f99cc42c570c,0,146
